Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
13445,1263,60336.0,1590,53.0,17.0,182,23590.0,1.0,1.0,70.0,86.0,70.0,70.0,70.0,0.0,86.0,86.0,86.0,0.0,6612.971598,84.78168716,23590.0,0.0,23590.0,23590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,42.39084358,42.39084358,70.0,86.0,75.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0,70.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,1.0,86.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40489,1257,61171.0,1599,53.0,17.0,182,49891.0,2.0,2.0,76.0,132.0,38.0,38.0,38.0,0.0,66.0,66.0,66.0,0.0,4169.088613,80.17478102,16630.33333,28798.52011,49884.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,40.0,40.08739051,40.08739051,38.0,66.0,49.2,15.33623161,235.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.5,38.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,2.0,132.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
13742,1263,60634.0,1590,53.0,17.0,182,97155229.0,2.0,2.0,105.0,298.0,60.0,45.0,52.5,10.60660172,222.0,76.0,149.0,103.2375901,4.148001133,0.041171227,32400000.0,56000000.0,97100000.0,557.0,97100000.0,97100000.0,0.0,97100000.0,97100000.0,97200000.0,97200000.0,0.0,97200000.0,97200000.0,0.0,0.0,0.0,0.0,40.0,40.0,0.020585614,0.020585614,45.0,222.0,92.6,73.16283209,5352.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.75,52.5,149.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,105.0,2.0,298.0,-1.0,-1.0,1.0,20.0,557.0,0.0,557.0,557.0,97100000.0,0.0,97100000.0,97100000.0,BENIGN
15318,1263,62210.0,1590,53.0,17.0,182,752087.0,1.0,1.0,60.0,88.0,60.0,60.0,60.0,0.0,88.0,88.0,88.0,0.0,196.7857442,2.659266814,752087.0,0.0,752087.0,752087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,1.329633407,1.329633407,60.0,88.0,69.33333333,16.16580754,261.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,60.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,88.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21272,1258,49452.0,623,80.0,6.0,182,88215422.0,3203.0,4814.0,21207.0,9017024.0,328.0,0.0,6.620980331,20.87150144,4380.0,0.0,1873.083506,702.6930113,102456.3596,90.87980104,11004.91791,742308.7458,66100000.0,0.0,22200000.0,6919.970331,129460.9585,5020040.0,0.0,88200000.0,18323.87908,958181.844,66100000.0,1.0,0.0,0.0,0.0,0.0,73028.0,96292.0,36.30884405,54.57095699,0.0,4380.0,1127.242579,1064.201192,1132524.177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1127.383186,6.620980331,1873.083506,0.0,0.0,0.0,0.0,0.0,0.0,3203.0,21207.0,4814.0,9017024.0,8192.0,0.0,2803.0,20.0,8568852.5,12000000.0,17000000.0,108787.0,35500000.0,43200000.0,66100000.0,5020040.0,BENIGN
39465,1257,57587.0,1599,53.0,17.0,182,46991.0,2.0,2.0,90.0,354.0,45.0,45.0,45.0,0.0,177.0,177.0,177.0,0.0,9448.61782,85.12268307,15663.66667,27125.07035,46985.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,42.56134153,42.56134153,45.0,177.0,97.8,72.29937759,5227.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.25,45.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,2.0,354.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
75626,1263,135.0,1604,1028.0,6.0,182,124.0,1.0,2.0,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,145161.2903,24193.54839,62.0,18.38477631,75.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,20.0,40.0,8064.516129,16129.03226,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,12.0,2052.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80597,1263,88.0,1604,1052.0,6.0,182,53.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,226415.0943,37735.84906,53.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,18867.92453,18867.92453,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,2053.0,251.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80599,1268,1055.0,1599,88.0,6.0,182,1113.0,9.0,7.0,3134.0,3054.0,1552.0,0.0,348.2222222,682.4825598,1518.0,0.0,436.2857143,738.956407,5559748.428,14375.56155,74.2,210.056183,830.0,1.0,1113.0,139.125,299.9040025,878.0,1.0,1070.0,178.3333333,322.0401631,830.0,3.0,0.0,0.0,0.0,0.0,204.0,164.0,8086.253369,6289.308176,0.0,1552.0,364.0,669.6039874,448369.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,386.75,348.2222222,436.2857143,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3134.0,7.0,3054.0,8192.0,2053.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
58700,1261,18418.0,1599,53.0,17.0,183,217.0,2.0,2.0,102.0,224.0,51.0,51.0,51.0,0.0,112.0,112.0,112.0,0.0,1502304.147,18433.17972,72.33333333,41.2835722,120.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,40.0,40.0,9216.589862,9216.589862,51.0,112.0,75.4,33.41107601,1116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.25,51.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,2.0,224.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
69885,1265,58220.0,1599,88.0,17.0,183,724.0,2.0,2.0,504.0,2884.0,252.0,252.0,252.0,0.0,1442.0,1442.0,1442.0,0.0,4679558.011,5524.861878,241.3333333,374.4520441,673.0,4.0,4.0,4.0,0.0,4.0,4.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,64.0,64.0,2762.430939,2762.430939,252.0,1442.0,728.0,651.7898434,424830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,910.0,252.0,1442.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,504.0,2.0,2884.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
78650,1268,59009.0,1599,53.0,17.0,184,188.0,2.0,2.0,84.0,310.0,42.0,42.0,42.0,0.0,155.0,155.0,155.0,0.0,2095744.681,21276.59574,62.66666667,102.4808925,181.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,10638.29787,10638.29787,42.0,155.0,87.2,61.892649,3830.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,42.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,310.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
63539,1261,8589.0,1599,53.0,17.0,184,2452491.0,2.0,2.0,60.0,282.0,30.0,30.0,30.0,0.0,141.0,141.0,141.0,0.0,139.450053,1.630994772,817497.0,1415941.143,2452485.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,40.0,0.815497386,0.815497386,30.0,141.0,74.4,60.79720388,3696.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,30.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,2.0,282.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
10249,1268,1103.0,1246,443.0,6.0,184,462945.0,15.0,14.0,823.0,9361.0,209.0,0.0,54.86666667,75.07983053,1430.0,0.0,668.6428571,627.0281072,21998.29353,62.64243053,16533.75,45572.2494,233463.0,2.0,462945.0,33067.5,61832.99153,233463.0,3.0,425187.0,32706.69231,76513.46759,269598.0,2.0,0.0,0.0,0.0,0.0,312.0,292.0,32.40125717,30.24117336,0.0,1430.0,339.4666667,526.446954,277146.3954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,351.1724138,54.86666667,668.6428571,0.0,0.0,0.0,0.0,0.0,0.0,15.0,823.0,14.0,9361.0,8192.0,360.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
87978,1268,1129.0,2216,443.0,6.0,184,115859.0,8.0,4.0,511.0,3539.0,191.0,0.0,63.875,76.79553093,2103.0,0.0,884.75,1054.579656,34956.28307,103.5741721,10532.63636,14641.25961,36783.0,3.0,115859.0,16551.28571,16244.32924,38343.0,3.0,61158.0,20386.0,33844.33337,59455.0,46.0,0.0,0.0,0.0,0.0,172.0,92.0,69.04944804,34.52472402,0.0,2103.0,311.5384615,663.3084521,439978.1026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,337.5,63.875,884.75,0.0,0.0,0.0,0.0,0.0,0.0,8.0,511.0,4.0,3539.0,8192.0,343.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
77925,1268,56561.0,1599,53.0,17.0,184,46387.0,2.0,2.0,66.0,276.0,33.0,33.0,33.0,0.0,138.0,138.0,138.0,0.0,7372.755298,86.23105611,15462.33333,26776.35078,46381.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,40.0,43.11552806,43.11552806,33.0,138.0,75.0,57.51086854,3307.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.75,33.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.0,2.0,276.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
10643,1268,1120.0,1296,443.0,6.0,184,14349233.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418140816,2869846.6,3275502.107,8000221.0,48797.0,0.0,0.0,0.0,0.0,0.0,14300000.0,3575109.0,3315004.03,8000221.0,300354.0,0.0,0.0,0.0,0.0,32.0,160.0,0.069690136,0.34845068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,8192.0,42780.0,0.0,32.0,6349012.0,0.0,6349012.0,6349012.0,8000221.0,0.0,8000221.0,8000221.0,BENIGN
76765,1268,52693.0,1599,53.0,17.0,184,829.0,2.0,2.0,102.0,158.0,51.0,51.0,51.0,0.0,79.0,79.0,79.0,0.0,313630.8806,4825.09047,276.3333333,473.4272207,823.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,2412.545235,2412.545235,51.0,79.0,62.2,15.33623161,235.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.75,51.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,2.0,158.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
79647,1268,62350.0,1599,53.0,17.0,184,50724.0,2.0,2.0,82.0,138.0,41.0,41.0,41.0,0.0,69.0,69.0,69.0,0.0,4337.197382,78.85813422,16908.0,29278.58685,50716.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,39.42906711,39.42906711,41.0,69.0,52.2,15.33623161,235.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.25,41.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,138.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80250,1268,64371.0,1599,53.0,17.0,184,160.0,2.0,2.0,90.0,218.0,45.0,45.0,45.0,0.0,109.0,109.0,109.0,0.0,1925000.0,25000.0,53.33333333,86.31531343,153.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,12500.0,12500.0,45.0,109.0,70.6,35.05424368,1228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.25,45.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,2.0,218.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
87977,1727,443.0,1604,1128.0,6.0,184,6451.0,3.0,1.0,50.0,6.0,38.0,6.0,16.66666667,18.47520861,6.0,6.0,6.0,0.0,8680.824678,620.0589056,2150.333333,3682.971672,6403.0,4.0,6451.0,3225.5,4555.888991,6447.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,465.0441792,155.0147264,6.0,38.0,12.4,14.31083506,204.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.5,16.66666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,1.0,6.0,351.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
9397,963,443.0,1604,1133.0,6.0,184,4.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,500000.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,373.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
2038,1268,1147.0,956,443.0,6.0,184,170841.0,13.0,9.0,948.0,4132.0,321.0,0.0,72.92307692,99.291206,2078.0,0.0,459.1111111,752.7837413,29735.25091,128.7747086,8135.285714,12635.80546,34884.0,3.0,170841.0,14236.75,14504.45157,36966.0,3.0,126480.0,15810.0,21990.47317,54857.0,67.0,0.0,0.0,0.0,0.0,272.0,192.0,76.09414602,52.68056263,0.0,2078.0,220.8695652,499.8150844,249815.1186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,230.9090909,72.92307692,459.1111111,0.0,0.0,0.0,0.0,0.0,0.0,13.0,948.0,9.0,4132.0,8192.0,123.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
2039,762,443.0,1604,1148.0,6.0,184,20.0,4.0,0.0,89.0,0.0,46.0,6.0,22.25,19.73786547,0.0,0.0,0.0,0.0,4450000.0,200000.0,6.666666667,8.144527815,16.0,1.0,20.0,6.666666667,8.144527815,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,200000.0,0.0,6.0,46.0,19.0,18.57417562,345.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.75,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,89.0,0.0,0.0,123.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
14199,1263,61091.0,1590,53.0,17.0,184,47762.0,1.0,1.0,57.0,138.0,57.0,57.0,57.0,0.0,138.0,138.0,138.0,0.0,4082.743604,41.87429337,47762.0,0.0,47762.0,47762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,20.93714669,20.93714669,57.0,138.0,84.0,46.7653718,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,57.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,1.0,138.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
76300,1268,51216.0,1599,53.0,17.0,184,136.0,2.0,2.0,78.0,110.0,39.0,39.0,39.0,0.0,55.0,55.0,55.0,0.0,1382352.941,29411.76471,45.33333333,72.45918391,129.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,14705.88235,14705.88235,39.0,55.0,45.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.75,39.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,2.0,110.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
76364,1268,51449.0,1599,53.0,17.0,184,23906.0,2.0,2.0,68.0,158.0,34.0,34.0,34.0,0.0,79.0,79.0,79.0,0.0,9453.693633,167.3220112,7968.666667,13795.20733,23898.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,83.66100561,83.66100561,34.0,79.0,52.0,24.64751509,607.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,34.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,2.0,158.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
2038,1268,1147.0,956,443.0,6.0,184,3002.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,3997.33511,666.2225183,3002.0,0.0,3002.0,3002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,333.1112592,333.1112592,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
78704,1268,59178.0,1599,53.0,17.0,184,133.0,2.0,2.0,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1203007.519,30075.18797,44.33333333,69.85938257,125.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,15037.59398,15037.59398,32.0,48.0,38.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,96.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
79031,1268,60280.0,1599,53.0,17.0,184,47930.0,2.0,2.0,62.0,206.0,31.0,31.0,31.0,0.0,103.0,103.0,103.0,0.0,5591.487586,83.4550386,15976.66667,27666.33623,47923.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,40.0,41.7275193,41.7275193,31.0,103.0,59.8,39.43602414,1555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.75,31.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,2.0,206.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
61044,1261,4214.0,1599,53.0,17.0,184,245.0,2.0,2.0,70.0,264.0,35.0,35.0,35.0,0.0,132.0,132.0,132.0,0.0,1363265.306,16326.53061,81.66666667,139.7187651,243.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,8163.265306,8163.265306,35.0,132.0,73.8,53.12908808,2822.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.25,35.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,264.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
76895,1268,53152.0,1599,53.0,17.0,184,154.0,2.0,2.0,86.0,118.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,1324675.325,25974.02597,51.33333333,83.71578903,148.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,12987.01299,12987.01299,43.0,59.0,49.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.75,43.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,2.0,118.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
88939,3051,443.0,1604,1130.0,6.0,184,18.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,55555.55556,55555.55556,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,119.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41778,1258,49436.0,1599,445.0,6.0,184,90016619.0,10.0,10.0,48.0,12.0,6.0,0.0,4.8,2.529822128,6.0,0.0,1.2,2.529822128,0.666543586,0.222181195,4737716.789,11200000.0,30000000.0,1.0,90000000.0,10000000.0,15000000.0,30000000.0,1.0,90000000.0,10000000.0,15000000.0,30000000.0,1.0,0.0,0.0,0.0,0.0,224.0,296.0,0.111090598,0.111090598,0.0,6.0,3.142857143,3.070597894,9.428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.3,4.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,48.0,10.0,12.0,254.0,2052.0,7.0,20.0,14044.0,24258.24996,42055.0,14.0,30000000.0,15245.25508,30000000.0,30000000.0,BENIGN
69399,1264,49200.0,1599,88.0,6.0,184,85.0,1.0,4.0,6.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,352941.1765,58823.52941,21.25,30.78284154,66.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,22.66666667,37.5410886,66.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,11764.70588,47058.82353,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,7.2,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,24.0,256.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
66690,1264,56140.0,1599,53.0,17.0,184,125181.0,2.0,2.0,68.0,258.0,34.0,34.0,34.0,0.0,129.0,129.0,129.0,0.0,2604.229076,31.953731,41727.0,72266.35584,125173.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,15.9768655,15.9768655,34.0,129.0,72.0,52.03364296,2707.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,34.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,2.0,258.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
